id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
pho-basil-boston,Pho Basil,"['vietnamese', 'thai']",42.345767,-71.087371,MA,"233 Bay State Road, Boston, MA 02215",1459.8356251198802,4.0,538,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,No,,2
craigie-on-main-cambridge,Craigie On Main,"['newamerican', 'french']",42.3634817952265,-71.0986128859795,MA,"233 Bay State Road, Boston, MA 02215",1464.3256216904022,4.0,945,False,Yes,No,No,Yes,,Dinner,"Valet, Garage, Street",Yes,Yes,No,Yes,Casual,Classy,Average,Full Bar,No,No,No,,Yes,No,,4
woodys-grill-and-tap-boston-2,Woody's Grill and Tap,"['bars', 'tradamerican', 'pizza']",42.344859,-71.089571,MA,"233 Bay State Road, Boston, MA 02215",1342.8268121338456,4.0,189,False,No,No,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,,Yes,No,,2
bon-me-boston,Bon Me,"['vietnamese', 'foodtrucks']",42.349254,-71.100721,MA,"233 Bay State Road, Boston, MA 02215",306.5323842188072,4.0,185,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,Yes,,1
pad-thai-cafe-boston,Pad Thai Cafe,['thai'],42.346990853548,-71.0886897146702,MA,"233 Bay State Road, Boston, MA 02215",1296.578879318875,4.0,268,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,No,,No,No,,1
busy-bee-diner-brookline,Busy Bee Diner,['diners'],42.3458941178738,-71.108923897828,MA,"233 Bay State Road, Boston, MA 02215",698.1750757455433,3.5,151,False,No,No,Yes,No,,Breakfast,Street,Yes,Yes,Yes,No,Casual,Casual,Average,No,No,No,Yes,,Yes,No,,1
knight-moves-brookline,Knight Moves,['cafes'],42.3414485,-71.1250103,MA,"233 Bay State Road, Boston, MA 02215",2037.7568002074167,5.0,39,False,No,No,No,Yes,,Dessert,Street,Yes,,Yes,Yes,Casual,,Quiet,No,No,Free,No,,Yes,No,,1
salts-restaurant-cambridge,Salts Restaurant,"['french', 'newamerican']",42.36298,-71.097069,MA,"233 Bay State Road, Boston, MA 02215",1480.714093859185,4.5,208,False,Yes,No,No,Yes,,Dinner,"Valet, Street, Private Lot",,No,No,No,Dressy,"Intimate, Romantic, Classy",Quiet,Beer & Wine Only,No,No,No,,Yes,No,,4
central-kitchen-cambridge,Central Kitchen,['newamerican'],42.3648491,-71.102478,MA,"233 Bay State Road, Boston, MA 02215",1560.6900878760898,4.0,327,False,Yes,No,No,Yes,,Dinner,Street,Yes,No,No,Yes,Casual,Intimate,Average,Full Bar,No,Free,No,,Yes,No,,3
viale-cambridge,Viale,"['mediterranean', 'newamerican', 'italian']",42.3640620675438,-71.101846916568,MA,"233 Bay State Road, Boston, MA 02215",1475.1175173457464,4.0,49,False,Yes,No,No,Yes,,Dinner,Street,Yes,,No,Yes,Casual,Trendy,Average,Full Bar,No,No,Yes,,Yes,No,,3
cuchi-cuchi-cambridge,Cuchi Cuchi,['tapasmallplates'],42.3632846027613,-71.0970991104841,MA,"233 Bay State Road, Boston, MA 02215",1481.2759976116895,4.0,781,False,Yes,No,No,Yes,,Dinner,Street,Yes,Yes,No,Yes,Dressy,Trendy,Loud,Full Bar,No,No,No,,Yes,No,,3
brown-sugar-cafe-boston-2,Brown Sugar Cafe,['thai'],42.35204104790299,-71.121633890381,MA,"233 Bay State Road, Boston, MA 02215",1475.9711756566446,4.0,651,False,Yes,Yes,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,Yes,,2
hidyan-café-boston-2,Hidyan Café,"['icecream', 'tradamerican', 'mideastern']",42.3425484,-71.0991211,MA,"233 Bay State Road, Boston, MA 02215",1013.9832143470229,4.0,86,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Divey,Quiet,No,Yes,No,No,,No,,,1
university-grill-and-pizza-boston,University Grill & Pizza,"['pizza', 'tradamerican', 'burgers']",42.3496184,-71.1055338,MA,"233 Bay State Road, Boston, MA 02215",202.5756061577449,4.0,54,False,No,No,Yes,Yes,,Lunch,Street,Yes,No,Yes,No,Casual,Casual,Average,No,No,Free,Yes,No,No,Yes,No,1
baraka-café-cambridge-2,Baraka Café,"['african', 'mediterranean', 'vegetarian']",42.3628998,-71.1043625,MA,"233 Bay State Road, Boston, MA 02215",1332.1339609480226,3.5,273,False,Yes,No,Yes,No,,Dinner,Street,Yes,No,No,No,Casual,Casual,Quiet,No,No,No,No,,Yes,Yes,,2
