id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
moes-southwest-grill-west-lafayette,Moe's Southwest Grill,"['mexican', 'tex-mex']",40.4204865,-86.9008331,IN,"610 Purdue Mall, West Lafayette, IN 47907",1432.8432154245813,2.5,15,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,,,,Yes,Free,Yes,,No,Yes,,1
akropolis-lafayette,Akropolis,"['greek', 'mediterranean']",40.4173203,-86.8595123,IN,"610 Purdue Mall, West Lafayette, IN 47907",4789.606811477834,4.0,41,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,No,Yes,,2
basil-thai-and-bubble-tea-west-lafayette,Basil Thai & Bubble Tea,['thai'],40.423168,-86.90786,IN,"610 Purdue Mall, West Lafayette, IN 47907",597.1350239071697,3.0,61,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,No,No,Casual,Casual,Average,No,No,No,No,,Yes,No,,1
mcl-restaurant-and-bakery-west-lafayette,MCL Restaurant & Bakery,"['tradamerican', 'bakeries']",40.45285,-86.913445,IN,"610 Purdue Mall, West Lafayette, IN 47907",2774.995630243434,3.5,6,False,Yes,No,Yes,Yes,,,,,Yes,Yes,Yes,Casual,,,No,No,Free,No,,,Yes,,2
noble-romans-take-n-bake-pza-west-lafayette,Noble Roman's Take-n-Bake P'za,['pizza'],40.4534021,-86.9203827,IN,"610 Purdue Mall, West Lafayette, IN 47907",2842.816457477693,5.0,6,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Quiet,No,No,No,,,No,No,,1
the-tick-tock-tavern-lafayette,The Tick Tock Tavern,['hotdogs'],40.436623,-86.886902,IN,"610 Purdue Mall, West Lafayette, IN 47907",2506.1676140007717,3.5,4,False,,,Yes,Yes,,,,,,No,Yes,Casual,,,,,,Yes,,Yes,,No,
china-king-lafayette-3,China King,['chinese'],40.4322357,-86.8701401,IN,"610 Purdue Mall, West Lafayette, IN 47907",3794.0405799470154,4.5,11,False,No,Yes,Yes,Yes,,,,Yes,,Yes,No,Casual,,Quiet,No,No,Free,Yes,,No,Yes,,1
bakers-peak-deli-west-lafayette,Baker's Peak Deli,"['bakeries', 'delis']",40.452964,-86.923637,IN,"610 Purdue Mall, West Lafayette, IN 47907",2857.7619809198554,3.0,11,False,Yes,Yes,Yes,Yes,,,Private Lot,No,,Yes,Yes,Casual,Casual,Average,No,No,Free,No,No,Yes,Yes,,2
taco-ríco-lafayette-2,Taco Ríco,['mexican'],40.4310259222984,-86.8580838292837,IN,"610 Purdue Mall, West Lafayette, IN 47907",4748.698675583767,4.0,73,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,Yes,No,Yes,No,,1
china-1-buffet-lafayette,China 1 Buffet,['chinese'],40.4229317,-86.9025421,IN,"610 Purdue Mall, West Lafayette, IN 47907",1165.044476103428,2.5,9,False,No,Yes,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,No,No,Free,No,,No,Yes,,1
lemongrass-west-lafayette,Lemongrass,"['japanese', 'chinese']",40.4251796823203,-86.911278949568,IN,"610 Purdue Mall, West Lafayette, IN 47907",430.8692129437537,3.0,2,False,No,No,Yes,Yes,,Lunch,,Yes,,No,Yes,Casual,,Loud,No,No,Free,No,,No,No,,1
szechuan-garden-west-lafayette,Szechuan Garden,['chinese'],40.4529991,-86.9195938,IN,"610 Purdue Mall, West Lafayette, IN 47907",2808.5563637385053,3.0,22,False,Yes,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Quiet,No,No,No,No,,Yes,,,2
papa-murphys-west-lafayette,Papa Murphys,['pizza'],40.453094,-86.924141,IN,"610 Purdue Mall, West Lafayette, IN 47907",2883.626328853178,4.5,2,False,,,,,,,,,,,,,,,,No,,No,,,,,
toscana-italian-grill-and-bar-lafayette,Toscana Italian Grill & Bar,['italian'],40.4171982,-86.8915176,IN,"610 Purdue Mall, West Lafayette, IN 47907",2332.1336404952053,2.5,6,False,,,,,,,,,,No,Yes,Casual,,Quiet,,,Free,No,,,,,2
la-aldea-west-lafayette,La Aldea,"['grocery', 'mexican']",40.4578056335449,-86.9613418579102,IN,"610 Purdue Mall, West Lafayette, IN 47907",5156.387694242642,4.0,29,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,,Yes,Yes,Yes,Casual,,Quiet,No,No,No,Yes,,Yes,,,1
budges-drive-in-lafayette,Budges Drive In,"['icecream', 'burgers']",40.428114,-86.882377,IN,"610 Purdue Mall, West Lafayette, IN 47907",2709.8329153768714,4.0,5,False,,,,Yes,,,Private Lot,Yes,,,,,,,,,No,,,,,,1
gaza-korean-grill-west-lafayette,Gaza Korean Grill,"['korean', 'bbq']",40.4667015,-86.9548111,IN,"610 Purdue Mall, West Lafayette, IN 47907",5425.194069864361,4.0,33,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,,,No,Yes,Casual,Casual,Average,No,No,No,No,,Yes,,,2
china-dragon-west-lafayette,China Dragon,['chinese'],40.425529,-86.929672,IN,"610 Purdue Mall, West Lafayette, IN 47907",1337.232640918278,3.0,4,False,No,Yes,Yes,Yes,,Late Night,,,Yes,,Yes,Casual,,,No,Yes,,,,No,,,2
sushi-don-lafayette,Sushi Don,"['sushi', 'asianfusion']",40.401518,-86.858009,IN,"610 Purdue Mall, West Lafayette, IN 47907",5622.954667180353,4.0,37,False,Yes,Yes,Yes,Yes,,Lunch,Private Lot,No,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,No,,Yes,Yes,,2
village-coffeehouse-west-lafayette,Village Coffeehouse,['restaurants'],40.4240417,-86.9078369,IN,"610 Purdue Mall, West Lafayette, IN 47907",723.444594243007,5.0,1,False,,No,,,,,,,,,,,,,,Yes,,,,,,,1
taco-bell-west-lafayette,Taco Bell,"['mexican', 'tex-mex', 'hotdogs']",40.42249,-86.907244,IN,"610 Purdue Mall, West Lafayette, IN 47907",880.7113886441041,4.0,12,False,No,No,Yes,Yes,,,,,,,Yes,Casual,,,No,,,,,,,,1
earhart-dining-court-west-lafayette,Earhart Dining Court,"['tradamerican', 'buffets']",40.425181388855,-86.9194313138723,IN,"610 Purdue Mall, West Lafayette, IN 47907",955.285882433035,2.0,2,False,No,No,No,Yes,,,,,,Yes,Yes,Casual,,,,No,,,,,,,2
applebees-west-lafayette,Applebee's,"['sportsbars', 'burgers', 'tradamerican']",40.460369,-86.934135,IN,"610 Purdue Mall, West Lafayette, IN 47907",3917.059888629648,3.0,13,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,,Average,Full Bar,No,Free,Yes,,Yes,,No,2
great-wall-restaurant-lafayette,Great Wall Restaurant,['chinese'],40.423759,-86.858727,IN,"610 Purdue Mall, West Lafayette, IN 47907",4754.163292108507,3.5,14,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Quiet,,No,,No,,Yes,,,2
el-chicano-lafayette-2,El Chicano,['mexican'],40.4180870056152,-86.8611831665039,IN,"610 Purdue Mall, West Lafayette, IN 47907",4643.550864097264,4.0,11,False,No,Yes,Yes,Yes,,Lunch,,No,,Yes,Yes,Casual,,Average,Beer & Wine Only,No,,Yes,,Yes,,,1
penn-station-west-lafayette,Penn Station,['sandwiches'],40.4643892496824,-86.9343430548906,IN,"610 Purdue Mall, West Lafayette, IN 47907",4368.055887644012,4.0,12,False,No,No,Yes,Yes,,"Lunch, Dinner",,No,Yes,Yes,Yes,Casual,,,No,No,No,Yes,,No,,,1
boiler-bistro-west-lafayette,Boiler Bistro,['newamerican'],40.42431640625,-86.9170074462891,IN,"610 Purdue Mall, West Lafayette, IN 47907",490.6854945971174,3.0,1,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,Yes,Free,No,,No,No,,1
freshëns-west-lafayette,Freshëns,"['creperies', 'juicebars', 'icecream']",40.4247680239063,-86.9116938114166,IN,"610 Purdue Mall, West Lafayette, IN 47907",449.0991545598286,2.5,3,False,,No,No,Yes,,,,,,Yes,Yes,Casual,,,No,No,Free,Yes,,No,No,,
sharmas-kitchen-lafayette,Sharma's Kitchen,['indpak'],40.4309006,-86.8572311,IN,"610 Purdue Mall, West Lafayette, IN 47907",4855.190866435786,3.5,35,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,No,No,No,No,,Yes,Yes,,2
india-mahal-west-lafayette,India Mahal,['indpak'],40.421745,-86.905075,IN,"610 Purdue Mall, West Lafayette, IN 47907",1081.248666982094,4.0,6,False,,Yes,Yes,Yes,,,Garage,Yes,,Yes,Yes,Casual,,Average,Full Bar,No,Free,Yes,,Yes,Yes,,1
yori-west-lafayette,Yori,"['korean', 'asianfusion']",40.4247208,-86.929657,IN,"610 Purdue Mall, West Lafayette, IN 47907",1321.9091452038479,4.5,6,False,,,Yes,Yes,,,,,,Yes,Yes,Casual,,,,,No,,,,,,2
mad-mushroom-pizza-lafayette,Mad Mushroom Pizza,['pizza'],40.438,-86.862396,IN,"610 Purdue Mall, West Lafayette, IN 47907",4532.098962058372,3.5,9,False,No,Yes,Yes,Yes,,"Dinner, Late Night",Private Lot,,,Yes,Yes,Casual,,,No,No,,,,No,No,,1
sagamore-restaurant-west-lafayette-2,Sagamore Restaurant,['restaurants'],40.4253883,-86.9106674,IN,"610 Purdue Mall, West Lafayette, IN 47907",442.5087857521076,4.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
varsity-clubhouse-lafayette,Varsity Clubhouse,"['bars', 'burgers', 'sandwiches']",40.4256069,-86.8903917,IN,"610 Purdue Mall, West Lafayette, IN 47907",2052.52313519973,2.5,6,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Very Loud,Full Bar,No,Free,Yes,,Yes,No,No,2
papa-johns-pizza-west-lafayette,Papa John's Pizza,['pizza'],40.425529,-86.929672,IN,"610 Purdue Mall, West Lafayette, IN 47907",1337.232640918278,3.5,4,False,No,Yes,Yes,Yes,,,,,,,Yes,Casual,,,,,No,,,,,,1
dog-n-suds-lafayette-3,Dog-N-Suds,"['burgers', 'tradamerican']",40.411331,-86.857338,IN,"610 Purdue Mall, West Lafayette, IN 47907",5187.029856931944,4.0,38,False,No,No,Yes,Yes,,Lunch,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,Yes,No,Yes,1
la-salsa-lafayette,La Salsa,['mexican'],40.4253765195608,-86.9103915989399,IN,"610 Purdue Mall, West Lafayette, IN 47907",489.9979839796298,3.5,8,False,No,No,Yes,Yes,,,,Yes,,Yes,No,Casual,,Average,No,No,Free,No,,No,No,,1
jarochos-lafayette,Jarochos,['mexican'],40.4207915,-86.8605514,IN,"610 Purdue Mall, West Lafayette, IN 47907",4632.208267847868,4.0,5,False,No,Yes,Yes,Yes,,,Private Lot,,,No,No,Casual,,Very Loud,No,No,,Yes,,Yes,,,1
d-and-r-bbq-and-catering-lafayette,D&R BBQ & Catering,['bbq'],40.4187621921301,-86.8389308452606,IN,"610 Purdue Mall, West Lafayette, IN 47907",6470.807034298983,4.5,47,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,No,No,No,No,,No,Yes,,2
mr-darryls-southern-bbq-lafayette,Mr. Darryl's Southern BBQ,"['foodtrucks', 'bbq']",40.4160987,-86.8581129,IN,"610 Purdue Mall, West Lafayette, IN 47907",4951.802924320509,3.5,11,False,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Casual,,Average,No,Yes,No,,,No,Yes,,2
steak-n-shake-lafayette-2,Steak 'n Shake,"['newamerican', 'hotdogs', 'burgers']",40.417906,-86.858594,IN,"610 Purdue Mall, West Lafayette, IN 47907",4861.159647628079,3.5,14,False,No,No,Yes,Yes,,"Lunch, Dessert",Private Lot,No,,Yes,Yes,Casual,Casual,Average,No,No,Free,No,,Yes,No,Yes,1
camilles-sidewalk-cafe-west-lafayette,Camille's Sidewalk Cafe,"['salad', 'newamerican']",40.4534384608269,-86.9192811101675,IN,"610 Purdue Mall, West Lafayette, IN 47907",2799.955995628973,1.5,4,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,Yes,No,No,,No,Yes,,2
pizza-arnis-columbian-park-lafayette,Pizza-Arni's Columbian Park,['pizza'],40.411484,-86.870605,IN,"610 Purdue Mall, West Lafayette, IN 47907",4148.902469334284,4.0,7,False,No,No,Yes,,,,,,,Yes,No,Casual,,,,No,,,,,,,1
mcdonalds-lafayette-9,McDonald's,"['hotdogs', 'burgers']",40.4310799,-86.913147,IN,"610 Purdue Mall, West Lafayette, IN 47907",345.0072019904443,3.5,4,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,No,Free,Yes,,No,No,Yes,1
el-rodeo-west-lafayette,El Rodeo,['mexican'],40.422989,-86.902519,IN,"610 Purdue Mall, West Lafayette, IN 47907",1162.5272372383663,2.5,25,False,No,No,Yes,Yes,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,No,,2
taco-bell-west-lafayette-3,Taco Bell,"['tex-mex', 'hotdogs', 'mexican']",40.453234,-86.920173,IN,"610 Purdue Mall, West Lafayette, IN 47907",2821.2944738684214,3.0,6,False,No,No,Yes,Yes,,,,No,,Yes,No,Casual,,Average,No,No,Free,Yes,,No,No,Yes,1
d-and-r-market-lafayette-2,D&R Market,"['grocery', 'gourmet', 'bbq']",40.4194183,-86.8380203,IN,"610 Purdue Mall, West Lafayette, IN 47907",6552.187907879989,5.0,24,False,No,,,Yes,,,Private Lot,,Yes,Yes,,Casual,,Average,,No,,No,,No,,,2
sunset-restaurant-grill-west-lafayette-2,Sunset Restaurant Grill,['mexican'],40.468067,-86.942336,IN,"610 Purdue Mall, West Lafayette, IN 47907",5019.7455496951225,3.5,6,False,Yes,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,,,No,,,,,,,2
spageddies-italian-kitchen-lafayette,Spageddies Italian Kitchen,['italian'],40.418396,-86.83062,IN,"610 Purdue Mall, West Lafayette, IN 47907",5430.065016925061,3.0,34,False,Yes,No,Yes,Yes,,Dinner,Private Lot,No,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,No,,2
urban-market-west-lafayette,Urban Market,['diners'],40.4253765195608,-86.9103915989399,IN,"610 Purdue Mall, West Lafayette, IN 47907",489.042975175596,3.0,1,False,,,,,,,,,,,,,,,,,,,,,,,
oliverios-southland-restaurant-lafayette,Oliverio's Southland Restaurant,['restaurants'],40.4561072587967,-86.8940361589193,IN,"610 Purdue Mall, West Lafayette, IN 47907",3498.311615694682,2.5,3,False,,,,No,,,,,,,Yes,Casual,,Average,,,,,,,,,
old-buffalo-outpost-bar-and-grill-lafayette,Old Buffalo Outpost Bar & Grill,"['pubs', 'tradamerican']",40.3932195,-86.921292,IN,"610 Purdue Mall, West Lafayette, IN 47907",3938.3495445907215,4.0,1,False,,,,Yes,,,,,,,Yes,,,Average,Full Bar,,,Yes,,,,,1
china-dragon-west-lafayette-2,China Dragon,['chinese'],40.4678345,-86.944252,IN,"610 Purdue Mall, West Lafayette, IN 47907",5181.057230191683,2.5,11,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Quiet,,No,,Yes,,Yes,Yes,,1
el-meson-mexican-restaurant-lafayette,El Meson Mexican Restaurant,['mexican'],40.420944,-86.858818,IN,"610 Purdue Mall, West Lafayette, IN 47907",4773.408185238598,4.0,17,False,No,No,Yes,Yes,,"Lunch, Dinner",Private Lot,,Yes,Yes,Yes,Casual,Casual,Average,,No,No,Yes,,Yes,No,,1
klondike-pub-west-lafayette-2,Klondike Pub,"['irish', 'pubs']",40.4578056335449,-86.9613418579102,IN,"610 Purdue Mall, West Lafayette, IN 47907",5156.387694242642,5.0,1,False,No,No,,Yes,,,,,,No,Yes,Casual,,,,,,Yes,,,No,,1
mcdonalds-west-lafayette-4,McDonald's,"['burgers', 'hotdogs']",40.422168597579,-86.9044645875692,IN,"610 Purdue Mall, West Lafayette, IN 47907",1106.2500236146118,3.5,9,False,No,No,Yes,Yes,,"Breakfast, Lunch, Dinner, Late Night",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,No,,No,No,Yes,1
